definition,enabled,function_hash,function_name,table_name,trigger_name,status
CREATE TRIGGER trg_tournaments_capture_management_contract AFTER INSERT OR UPDATE ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_capture_managed_game_contract(),O,28e259c9fd0c76f39c5ca5b5f0328777,fn_capture_managed_game_contract,tournaments,trg_tournaments_capture_management_contract,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_tournaments_emit_game_management_event AFTER INSERT OR DELETE OR UPDATE ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_emit_managed_game_row_event(),O,2042d20f7a0f3951352069a279e75362,fn_emit_managed_game_row_event,tournaments,trg_tournaments_emit_game_management_event,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_tournaments_managed_delete_guard BEFORE DELETE ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_guard_managed_game_delete(),O,bef4392e9fa3124cecaaf74a739e465b,fn_guard_managed_game_delete,tournaments,trg_tournaments_managed_delete_guard,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_tournaments_managed_lifecycle_guard BEFORE UPDATE ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_guard_managed_game_lifecycle(),O,16d4a93cbee7574608e18287bf555f24,fn_guard_managed_game_lifecycle,tournaments,trg_tournaments_managed_lifecycle_guard,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_tournaments_publish_readiness AFTER INSERT OR UPDATE OF guaranteed_prize, club_id, union_id, is_private, variant, tournament_type, satellite_target_id, satellite_target, satellite_seats ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_guard_tournament_publish_readiness()",O,0aa1e473750e160884700c441d3953e2,fn_guard_tournament_publish_readiness,tournaments,trg_tournaments_publish_readiness,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_tournaments_refuse_unbuilt_multi_day BEFORE INSERT OR UPDATE OF is_multi_day, total_days, day_number, parent_tournament_id, survivors_advance_to, flight_number, flight_end_chips_snapshot ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_tournaments_refuse_unbuilt_multi_day()",O,c52fa39e800b18f319a8171cb52ab637,fn_tournaments_refuse_unbuilt_multi_day,tournaments,trg_tournaments_refuse_unbuilt_multi_day,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_tournaments_registered_contract_lock BEFORE UPDATE ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_guard_registered_tournament_contract(),O,8c110d7334b93cc527b6d4dfe8bb5fcb,fn_guard_registered_tournament_contract,tournaments,trg_tournaments_registered_contract_lock,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_tournaments_start_readiness BEFORE UPDATE OF status ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_guard_tournament_start_readiness(),O,f2ee43657b769c37527ae2974101bb06,fn_guard_tournament_start_readiness,tournaments,trg_tournaments_start_readiness,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_tournaments_union_ownership BEFORE INSERT ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_stamp_tournament_union_ownership(),O,feb3b58d1e4af815e6d499d8ed8d6c6c,fn_stamp_tournament_union_ownership,tournaments,trg_tournaments_union_ownership,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_tournaments_union_ownership_upd BEFORE UPDATE ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_enforce_tournament_union_ownership_update(),O,5c7ea135e9566b108e96ed3af5a9f5d2,fn_enforce_tournament_union_ownership_update,tournaments,trg_tournaments_union_ownership_upd,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_whole_dollar_buyin BEFORE INSERT OR UPDATE ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_enforce_whole_dollar_buyin(),O,652e99519fb365b9ed5fb23e70519e49,fn_enforce_whole_dollar_buyin,tournaments,trg_whole_dollar_buyin,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zz_ca_escrow_close AFTER UPDATE OF status ON public.tournaments FOR EACH ROW WHEN (((new.status = 'COMPLETED'::text) AND (old.status IS DISTINCT FROM 'COMPLETED'::text))) EXECUTE FUNCTION fn_ca_escrow_on_close(),O,19e0e2bc5f8dab836b6a44258ec6a5ea,fn_ca_escrow_on_close,tournaments,zz_ca_escrow_close,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zz_ca_fund_overlay_on_lock BEFORE UPDATE OF status ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_ca_fund_overlay_on_lock(),O,a18b13b709dc1e4d37b38f55a00eb6f4,fn_ca_fund_overlay_on_lock,tournaments,zz_ca_fund_overlay_on_lock,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER zz_ca_spin_cancel_returns_draw AFTER UPDATE OF status ON public.tournaments FOR EACH ROW WHEN ((new.status = ANY (ARRAY['CANCELLED'::text, 'CANCELED'::text]))) EXECUTE FUNCTION fn_ca_spin_cancel_returns_draw()",O,174384b471059101a94a8d09c9387ed9,fn_ca_spin_cancel_returns_draw,tournaments,zz_ca_spin_cancel_returns_draw,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER zz_freerolls_are_free_buy BEFORE INSERT OR UPDATE OF buy_in_amount, buy_in_fee, tournament_type, variant, is_rebuy, add_on_available, rebuy_cost, addon_cost, rebuy_chips, addon_chips, rebuy_levels, addon_levels, max_rebuys ON public.tournaments FOR EACH ROW WHEN ((COALESCE(new.buy_in_amount, (0)::numeric) = (0)::numeric)) EXECUTE FUNCTION fn_freerolls_are_free_buy()",O,b4cd5955cb813a63b6364b9b9f1de844,fn_freerolls_are_free_buy,tournaments,zz_freerolls_are_free_buy,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zz_freeze_launch_guard BEFORE UPDATE OF status ON public.tournaments FOR EACH ROW WHEN (((new.status = 'RUNNING'::text) AND (old.status IS DISTINCT FROM new.status))) EXECUTE FUNCTION fn_refuse_new_entries_while_frozen(),O,0af4299f549c144ce93b2f37914f6b4e,fn_refuse_new_entries_while_frozen,tournaments,zz_freeze_launch_guard,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zzz_spin_ladder_is_the_drawn_one BEFORE INSERT OR UPDATE ON public.tournaments FOR EACH ROW EXECUTE FUNCTION fn_spin_ladder_is_the_drawn_one(),O,0b3e2d6c78407ca10e12a6dae6ef88d1,fn_spin_ladder_is_the_drawn_one,tournaments,zzz_spin_ladder_is_the_drawn_one,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zzzy_lock_atomic_place_tournament_status BEFORE UPDATE OF status ON public.tournaments FOR EACH ROW WHEN ((new.status IS DISTINCT FROM old.status)) EXECUTE FUNCTION trg_lock_atomic_place_tournament_status(),O,0923d477f8cbb2c11eaa7c6acf0f8f5d,trg_lock_atomic_place_tournament_status,tournaments,zzzy_lock_atomic_place_tournament_status,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zzzz_capture_satellite_economics_on_start BEFORE INSERT OR UPDATE OF status ON public.tournaments FOR EACH ROW EXECUTE FUNCTION trg_capture_satellite_economics_on_start(),O,9a39bb425387ade0232c76f78267d598,trg_capture_satellite_economics_on_start,tournaments,zzzz_capture_satellite_economics_on_start,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER zzzz_freeze_finalized_tournament_prize_pool BEFORE UPDATE OF prize_pool, guaranteed_prize, prize_pool_finalized, payout_structure, spin_multiplier ON public.tournaments FOR EACH ROW EXECUTE FUNCTION trg_freeze_finalized_tournament_prize_pool()",D,d58236d778465cfd5f4c1e25933f77f4,trg_freeze_finalized_tournament_prize_pool,tournaments,zzzz_freeze_finalized_tournament_prize_pool,Disabled: Verify Approved Replacement And Reachability
"CREATE TRIGGER zzzz_freeze_registered_tournament_settlement_contract BEFORE UPDATE OF variant, tournament_type, satellite_target_id, bubble_protection, buy_in_amount, guaranteed_prize ON public.tournaments FOR EACH ROW EXECUTE FUNCTION trg_freeze_registered_tournament_settlement_contract()",O,caf4aedb5da06e764930e61d9ed7158e,trg_freeze_registered_tournament_settlement_contract,tournaments,zzzz_freeze_registered_tournament_settlement_contract,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zzzz_refuse_normal_tournament_completed_insert BEFORE INSERT ON public.tournaments FOR EACH ROW WHEN ((new.status = 'COMPLETED'::text)) EXECUTE FUNCTION trg_refuse_normal_tournament_completed_insert(),O,b1ed0b6d633f570d0c5038edce75b62c,trg_refuse_normal_tournament_completed_insert,tournaments,zzzz_refuse_normal_tournament_completed_insert,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zzzz_tournament_pool_finalization_window_guard BEFORE UPDATE OF prize_pool_finalized ON public.tournaments FOR EACH ROW EXECUTE FUNCTION trg_tournament_pool_finalization_window_guard(),D,6ba00817ea7d386e3c1d37212b9c9866,trg_tournament_pool_finalization_window_guard,tournaments,zzzz_tournament_pool_finalization_window_guard,Disabled: Verify Approved Replacement And Reachability
CREATE TRIGGER zzzz_tournaments_atomic_place_completion_guard BEFORE UPDATE ON public.tournaments FOR EACH ROW WHEN (((new.status = 'COMPLETED'::text) AND (old.status IS DISTINCT FROM 'COMPLETED'::text))) EXECUTE FUNCTION trg_tournament_atomic_place_completion_guard(),D,163a66ea9e416d8b232dc244e33a2c9b,trg_tournament_atomic_place_completion_guard,tournaments,zzzz_tournaments_atomic_place_completion_guard,Disabled: Verify Approved Replacement And Reachability
CREATE TRIGGER zzzzy_lock_atomic_final_table_deal_status BEFORE UPDATE OF status ON public.tournaments FOR EACH ROW WHEN ((new.status IS DISTINCT FROM old.status)) EXECUTE FUNCTION trg_lock_atomic_final_table_deal_status(),O,877ef7a4efa9701de5751035ba5606c1,trg_lock_atomic_final_table_deal_status,tournaments,zzzzy_lock_atomic_final_table_deal_status,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zzzzz_tournaments_atomic_final_table_deal_completion_guard BEFORE UPDATE OF status ON public.tournaments FOR EACH ROW WHEN (((new.status = 'COMPLETED'::text) AND (old.status IS DISTINCT FROM 'COMPLETED'::text))) EXECUTE FUNCTION trg_atomic_final_table_deal_completion_guard(),D,49acb84a4d641625b762440e2912f8f5,trg_atomic_final_table_deal_completion_guard,tournaments,zzzzz_tournaments_atomic_final_table_deal_completion_guard,Disabled: Verify Approved Replacement And Reachability
CREATE TRIGGER zzzzzz_tournaments_financial_certificate BEFORE UPDATE OF status ON public.tournaments FOR EACH ROW WHEN (((new.status = 'COMPLETED'::text) AND (old.status IS DISTINCT FROM 'COMPLETED'::text))) EXECUTE FUNCTION fn_guard_tournament_completed_certificate(),D,25ab2e4bdbca7dc7f1897430ab3f7e55,fn_guard_tournament_completed_certificate,tournaments,zzzzzz_tournaments_financial_certificate,Disabled: Verify Approved Replacement And Reachability
CREATE TRIGGER trg_notify_achievement_unlocked AFTER INSERT OR UPDATE OF unlocked_at ON public.training_user_achievements FOR EACH ROW EXECUTE FUNCTION fn_notify_achievement_unlocked(),O,ff113dbcc77a23bd8cb2187d5d72577b,fn_notify_achievement_unlocked,training_user_achievements,trg_notify_achievement_unlocked,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_union_admins_emit_management_access AFTER INSERT OR DELETE OR UPDATE ON public.union_admins FOR EACH ROW EXECUTE FUNCTION fn_emit_management_access_event(),O,9963925e6cd6da557b9de6f1749db0fd,fn_emit_management_access_event,union_admins,trg_union_admins_emit_management_access,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER poker_arena_union_guard BEFORE INSERT OR UPDATE ON public.union_clubs FOR EACH ROW EXECUTE FUNCTION fn_poker_guard_arena_structure(),O,3f7340188c01e84f8c0a21597bd6fc03,fn_poker_guard_arena_structure,union_clubs,poker_arena_union_guard,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_club_enters_a_union_empty BEFORE INSERT ON public.union_clubs FOR EACH ROW EXECUTE FUNCTION fn_enforce_club_enters_union_empty(),O,23c5f3b77830234a6c0181474fe8caee,fn_enforce_club_enters_union_empty,union_clubs,trg_club_enters_a_union_empty,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_guard_retired_club_mutation BEFORE INSERT OR DELETE OR UPDATE ON public.union_clubs FOR EACH ROW EXECUTE FUNCTION fn_guard_retired_club_mutation(),O,b82be212e7ccf2a15637c231861ff993,fn_guard_retired_club_mutation,union_clubs,trg_guard_retired_club_mutation,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_recompute_union_level_on_club_change AFTER INSERT OR DELETE OR UPDATE OF union_id, club_id ON public.union_clubs FOR EACH ROW EXECUTE FUNCTION fn_recompute_union_level_on_club_change()",O,102d867367cdc4e88cba99ecc53763c9,fn_recompute_union_level_on_club_change,union_clubs,trg_recompute_union_level_on_club_change,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_union_clubs_emit_management_access AFTER INSERT OR DELETE ON public.union_clubs FOR EACH ROW EXECUTE FUNCTION fn_emit_management_access_event(),O,9963925e6cd6da557b9de6f1749db0fd,fn_emit_management_access_event,union_clubs,trg_union_clubs_emit_management_access,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_union_clubs_reassignment_management_access AFTER UPDATE OF union_id, club_id ON public.union_clubs FOR EACH ROW EXECUTE FUNCTION fn_emit_management_access_event()",O,9963925e6cd6da557b9de6f1749db0fd,fn_emit_management_access_event,union_clubs,trg_union_clubs_reassignment_management_access,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_union_clubs_sync_mirror AFTER INSERT OR DELETE ON public.union_clubs FOR EACH ROW EXECUTE FUNCTION fn_sync_club_union_mirror(),O,119b0030a566ae5701cdecfa81aee13e,fn_sync_club_union_mirror,union_clubs,trg_union_clubs_sync_mirror,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_union_clubs_sync_table_counts AFTER INSERT OR DELETE OR UPDATE ON public.union_clubs FOR EACH ROW EXECUTE FUNCTION fn_sync_union_membership_table_counts(),O,d0f49fa15340884a978759cfaf54ab88,fn_sync_union_membership_table_counts,union_clubs,trg_union_clubs_sync_table_counts,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_ca_append_only BEFORE DELETE OR UPDATE ON public.union_wallet_transactions FOR EACH ROW EXECUTE FUNCTION fn_ca_journal_append_only(),O,26088333080b714faa24e60497a460e2,fn_ca_journal_append_only,union_wallet_transactions,trg_ca_append_only,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER union_rake_weekly_maintain AFTER INSERT ON public.union_wallet_transactions FOR EACH ROW EXECUTE FUNCTION trg_union_rake_weekly(),O,e3dacea902d1b1e3053326c07ec90b56,trg_union_rake_weekly,union_wallet_transactions,union_rake_weekly_maintain,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_ca_autoledger AFTER INSERT OR UPDATE OF chip_balance, rake_wallet, bbj_wallet, promo_wallet, insurance_wallet, spin_reserve_wallet ON public.union_wallets FOR EACH ROW EXECUTE FUNCTION fn_ca_autoledger('chip_balance=union_bank', 'rake_wallet=union_wallet', 'bbj_wallet=union_wallet', 'promo_wallet=union_wallet', 'insurance_wallet=union_wallet', 'spin_reserve_wallet=union_wallet')",O,2ff8923b4c2d8fd3d343cf37acce0f2c,fn_ca_autoledger,union_wallets,trg_ca_autoledger,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_ca_autoledger_delete BEFORE DELETE ON public.union_wallets FOR EACH ROW EXECUTE FUNCTION fn_ca_autoledger_delete('chip_balance=union_bank', 'rake_wallet=union_wallet', 'bbj_wallet=union_wallet', 'promo_wallet=union_wallet', 'insurance_wallet=union_wallet', 'spin_reserve_wallet=union_wallet')",O,c6d7e02df8b654fbccc3e8844418bd01,fn_ca_autoledger_delete,union_wallets,trg_ca_autoledger_delete,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_ca_block_browser BEFORE INSERT OR DELETE OR UPDATE ON public.union_wallets FOR EACH ROW EXECUTE FUNCTION fn_ca_block_browser_money_table(),O,c894814808498e86ac14d59924cfa145,fn_ca_block_browser_money_table,union_wallets,trg_ca_block_browser,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_ca_autoledger AFTER UPDATE OF chip_balance, rake_wallet, main_bbj_balance, backup_bbj_balance, promo_fund_balance, insurance_balance ON public.unions FOR EACH ROW EXECUTE FUNCTION fn_ca_autoledger('chip_balance=union_bank', 'rake_wallet=union_wallet', 'main_bbj_balance=bbj_pool', 'backup_bbj_balance=bbj_pool', 'promo_fund_balance=promo_wallet', 'insurance_balance=insurance_bank')",O,2ff8923b4c2d8fd3d343cf37acce0f2c,fn_ca_autoledger,unions,trg_ca_autoledger,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_ca_autoledger_delete BEFORE DELETE ON public.unions FOR EACH ROW EXECUTE FUNCTION fn_ca_autoledger_delete('chip_balance=union_bank', 'rake_wallet=union_wallet', 'main_bbj_balance=bbj_pool', 'backup_bbj_balance=bbj_pool', 'promo_fund_balance=promo_wallet', 'insurance_balance=insurance_bank')",O,c6d7e02df8b654fbccc3e8844418bd01,fn_ca_autoledger_delete,unions,trg_ca_autoledger_delete,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_ca_autoledger_insert AFTER INSERT ON public.unions FOR EACH ROW WHEN (((COALESCE(new.chip_balance, (0)::numeric) <> (0)::numeric) OR (COALESCE(new.rake_wallet, (0)::numeric) <> (0)::numeric) OR (COALESCE(new.main_bbj_balance, (0)::numeric) <> (0)::numeric) OR (COALESCE(new.backup_bbj_balance, (0)::numeric) <> (0)::numeric) OR (COALESCE(new.promo_fund_balance, (0)::numeric) <> (0)::numeric) OR (COALESCE(new.insurance_balance, (0)::numeric) <> (0)::numeric))) EXECUTE FUNCTION fn_ca_autoledger('chip_balance=union_bank', 'rake_wallet=union_wallet', 'main_bbj_balance=bbj_pool', 'backup_bbj_balance=bbj_pool', 'promo_fund_balance=promo_wallet', 'insurance_balance=insurance_bank')",O,2ff8923b4c2d8fd3d343cf37acce0f2c,fn_ca_autoledger,unions,trg_ca_autoledger_insert,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_guard_retired_club_mutation BEFORE INSERT OR DELETE OR UPDATE ON public.unions FOR EACH ROW EXECUTE FUNCTION fn_guard_retired_club_mutation(),O,b82be212e7ccf2a15637c231861ff993,fn_guard_retired_club_mutation,unions,trg_guard_retired_club_mutation,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_new_union_gets_the_ladder AFTER INSERT ON public.unions FOR EACH ROW EXECUTE FUNCTION fn_new_union_gets_the_ladder(),O,4a8ac617525c66762717e71b82333ddf,fn_new_union_gets_the_ladder,unions,trg_new_union_gets_the_ladder,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_union_creation_is_allowlisted BEFORE INSERT ON public.unions FOR EACH ROW EXECUTE FUNCTION fn_guard_union_creation(),O,9c952591b04f14c5e11e550edc3bc1a2,fn_guard_union_creation,unions,trg_union_creation_is_allowlisted,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_union_owner_emit_management_access AFTER UPDATE OF owner_id ON public.unions FOR EACH ROW EXECUTE FUNCTION fn_emit_union_owner_access_event(),O,edc0863e1994a9ce199dd6c98349f13f,fn_emit_union_owner_access_event,unions,trg_union_owner_emit_management_access,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_unions_set_slug BEFORE INSERT OR UPDATE OF slug, name ON public.unions FOR EACH ROW EXECUTE FUNCTION fn_unions_set_slug()",O,40b9d6ab0e30caebefabef8ee893615f,fn_unions_set_slug,unions,trg_unions_set_slug,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_user_avatars_cosmetics_ownership BEFORE INSERT OR UPDATE OF equipped_frame, equipped_aura ON public.user_avatars FOR EACH ROW EXECUTE FUNCTION sp_guard_avatar_cosmetics()",O,005eb44c4cc10482abb6517b8a80194b,sp_guard_avatar_cosmetics,user_avatars,trg_user_avatars_cosmetics_ownership,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_daily_challenge_revision_from_contract AFTER INSERT OR DELETE OR UPDATE ON public.user_daily_challenges FOR EACH ROW EXECUTE FUNCTION bump_daily_challenge_dashboard_revision(),O,367863ecd73d5909ba2ed8701ba8b168,bump_daily_challenge_dashboard_revision,user_daily_challenges,trg_daily_challenge_revision_from_contract,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_daily_missions_claimed_milestone AFTER UPDATE OF claimed ON public.user_daily_challenges FOR EACH ROW EXECUTE FUNCTION fn_daily_missions_claimed_milestone(),O,a8a8c804fdc1a3f43bbf1b587d2658a3,fn_daily_missions_claimed_milestone,user_daily_challenges,trg_daily_missions_claimed_milestone,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_snapshot_daily_challenge_contract_insert BEFORE INSERT ON public.user_daily_challenges FOR EACH ROW EXECUTE FUNCTION fn_snapshot_daily_challenge_contract(),O,e9794768e348367a511b6d1f04669934,fn_snapshot_daily_challenge_contract,user_daily_challenges,trg_snapshot_daily_challenge_contract_insert,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_snapshot_daily_challenge_contract_update BEFORE UPDATE OF challenge_id, challenge_name_snapshot, challenge_description_snapshot, challenge_type_snapshot, tier_snapshot, requirement_snapshot, threshold_snapshot, chip_reward_snapshot, diamond_reward_snapshot ON public.user_daily_challenges FOR EACH ROW EXECUTE FUNCTION fn_snapshot_daily_challenge_contract()",O,e9794768e348367a511b6d1f04669934,fn_snapshot_daily_challenge_contract,user_daily_challenges,trg_snapshot_daily_challenge_contract_update,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_user_table_settings_updated BEFORE UPDATE ON public.user_table_settings FOR EACH ROW EXECUTE FUNCTION update_user_table_settings_timestamp(),O,d0e6af8cab1f6a91701dc67cf0934f20,update_user_table_settings_timestamp,user_table_settings,trg_user_table_settings_updated,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_touch_table_studio_preferences BEFORE UPDATE ON public.user_table_studio_preferences FOR EACH ROW EXECUTE FUNCTION trg_touch_table_studio_preferences(),O,b74e3037305ded9e3e16a3021916fa9c,trg_touch_table_studio_preferences,user_table_studio_preferences,trg_touch_table_studio_preferences,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_user_theme_settings_entitlement BEFORE INSERT OR UPDATE ON public.user_theme_settings FOR EACH ROW EXECUTE FUNCTION trg_user_theme_settings_entitlement(),O,9d90ff3a850b1ab8b17725181a7e52cf,trg_user_theme_settings_entitlement,user_theme_settings,trg_user_theme_settings_entitlement,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_user_theme_settings_updated BEFORE UPDATE ON public.user_theme_settings FOR EACH ROW EXECUTE FUNCTION update_user_theme_settings_timestamp(),O,7ca3bbeba6326319ff346317e2ab297d,update_user_theme_settings_timestamp,user_theme_settings,trg_user_theme_settings_updated,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zz_vip_points_move_only_with_a_leg BEFORE INSERT OR UPDATE ON public.vip_points FOR EACH ROW EXECUTE FUNCTION fn_vip_points_move_only_with_a_leg(),O,55226b3b81d58170f83ec254fb5b663f,fn_vip_points_move_only_with_a_leg,vip_points,zz_vip_points_move_only_with_a_leg,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER ca_reporting_wallet_change AFTER DELETE OR UPDATE ON public.wallet_transactions FOR EACH ROW EXECUTE FUNCTION trg_ca_reporting_repair_changed_day(),O,8b884094a687151e1095c8741651dbab,trg_ca_reporting_repair_changed_day,wallet_transactions,ca_reporting_wallet_change,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER ca_reporting_wallet_insert AFTER INSERT ON public.wallet_transactions FOR EACH ROW EXECUTE FUNCTION trg_ca_reporting_wallet_insert(),O,432b3b3b25e8e13a613d4e2fd5b62bd9,trg_ca_reporting_wallet_insert,wallet_transactions,ca_reporting_wallet_insert,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_ca_append_only BEFORE DELETE OR UPDATE ON public.wallet_transactions FOR EACH ROW EXECUTE FUNCTION fn_ca_journal_append_only(),O,26088333080b714faa24e60497a460e2,fn_ca_journal_append_only,wallet_transactions,trg_ca_append_only,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
"CREATE TRIGGER trg_ca_money_path_log AFTER INSERT ON public.wallet_transactions FOR EACH ROW WHEN (((new.type = 'credit'::text) AND ((lower(COALESCE(new.category, ''::text)) = ANY (ARRAY['prize'::text, 'bounty'::text, 'refund'::text, 'tournament_prize'::text, 'tournament_refund'::text])) OR (lower(COALESCE(new.category, ''::text)) ~~ 'tourney%'::text)))) EXECUTE FUNCTION fn_ca_money_path_log()",O,c587d45213d5eeb0cfcfb53a65ddb23a,fn_ca_money_path_log,wallet_transactions,trg_ca_money_path_log,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zz_ca_escrow_wallet_tx AFTER INSERT ON public.wallet_transactions FOR EACH ROW WHEN ((new.related_entity_id IS NOT NULL)) EXECUTE FUNCTION fn_ca_escrow_on_wallet_tx(),O,ce6a3f604240dba3a5902b8d5585a0b0,fn_ca_escrow_on_wallet_tx,wallet_transactions,zz_ca_escrow_wallet_tx,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER zz_freeze_guard BEFORE INSERT OR DELETE OR UPDATE ON public.wallet_transactions FOR EACH ROW EXECUTE FUNCTION fn_refuse_while_frozen(),O,3a866372172806a8a69cc3d37413f0cc,fn_refuse_while_frozen,wallet_transactions,zz_freeze_guard,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_guard_wallets_balance_ins BEFORE INSERT ON public.wallets FOR EACH ROW WHEN (((new.balance IS NOT NULL) AND (new.balance <> (0)::numeric))) EXECUTE FUNCTION guard_wallet_balance_write(),O,2af2718d22fcf12be394f9239e88e3c7,guard_wallet_balance_write,wallets,trg_guard_wallets_balance_ins,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
CREATE TRIGGER trg_guard_wallets_balance_upd BEFORE UPDATE OF balance ON public.wallets FOR EACH ROW WHEN ((new.balance IS DISTINCT FROM old.balance)) EXECUTE FUNCTION guard_wallet_balance_write(),O,2af2718d22fcf12be394f9239e88e3c7,guard_wallet_balance_write,wallets,trg_guard_wallets_balance_upd,"Enabled: Verify Body, Scope, Ordering And Transaction Behavior"
